date,store,item,qnty,group
2020-07-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,12039.435,Гвоздь
2020-08-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,12155.04,Гвоздь
2020-09-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6804.18,Гвоздь
2020-10-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7530.84,Гвоздь
2020-11-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8307.045,Гвоздь
2020-12-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,17555.445,Гвоздь
2021-01-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5994.945,Гвоздь
2021-02-28,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,11411.865,Гвоздь
2021-03-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,10074.15,Гвоздь
2021-04-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,19306.035,Гвоздь
2021-05-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,17142.57,Гвоздь
2021-06-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,18463.77,Гвоздь
2021-07-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,15870.915,Гвоздь
2021-08-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,15127.74,Гвоздь
2021-09-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,23352.21,Гвоздь
2021-10-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,11758.68,Гвоздь
2021-11-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,10652.175,Гвоздь
2021-12-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,12782.61,Гвоздь
2022-01-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5516.01,Гвоздь
2022-02-28,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7217.055,Гвоздь
2022-03-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8719.92,Гвоздь
2022-04-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,12964.275,Гвоздь
2022-05-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6539.94,Гвоздь
2022-06-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,10189.755,Гвоздь
2022-07-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6853.725,Гвоздь
2022-08-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5549.04,Гвоздь
2022-09-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5350.86,Гвоздь
2022-10-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4095.72,Гвоздь
2022-11-30,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,13013.82,Гвоздь
2022-12-31,7cfcbde0-7866-11df-958f-0026554da212,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3616.785,Гвоздь
2015-01-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7811.595,Гвоздь
2015-02-28,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3319.515,Гвоздь
2015-03-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5631.615,Гвоздь
2015-04-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,9826.425,Гвоздь
2015-05-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8571.285,Гвоздь
2015-06-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,9446.58,Гвоздь
2015-07-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,21106.17,Гвоздь
2015-08-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,20098.755,Гвоздь
2015-09-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,12055.95,Гвоздь
2015-10-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,16729.695,Гвоздь
2015-11-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,19619.82,Гвоздь
2015-12-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,17869.23,Гвоздь
2016-01-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,12766.095,Гвоздь
2016-02-29,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,27547.02,Гвоздь
2016-03-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,34466.805,Гвоздь
2016-04-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,23946.75,Гвоздь
2016-05-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,45911.7,Гвоздь
2016-06-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,37158.75,Гвоздь
2016-07-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,30238.965,Гвоздь
2016-08-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,13030.335,Гвоздь
2016-09-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,24144.93,Гвоздь
2016-10-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,27811.26,Гвоздь
2016-11-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,40940.685,Гвоздь
2016-12-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,32815.305,Гвоздь
2017-01-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,23385.24,Гвоздь
2017-02-28,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,24574.32,Гвоздь
2017-03-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,31444.56,Гвоздь
2017-04-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,25449.615,Гвоздь
2017-05-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,45548.37,Гвоздь
2017-06-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,25300.98,Гвоздь
2017-07-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,25168.86,Гвоздь
2017-08-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,36299.97,Гвоздь
2017-09-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,26952.48,Гвоздь
2017-10-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,20478.6,Гвоздь
2017-11-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,15755.31,Гвоздь
2017-12-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,14351.535,Гвоздь
2018-01-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,11907.315,Гвоздь
2018-02-28,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,17439.84,Гвоздь
2018-03-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7662.96,Гвоздь
2018-04-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,13657.905,Гвоздь
2018-05-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,11411.865,Гвоздь
2018-06-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8174.925,Гвоздь
2018-07-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8538.255,Гвоздь
2018-08-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,16746.21,Гвоздь
2018-09-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,19107.855,Гвоздь
2018-10-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,20858.445,Гвоздь
2018-11-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,18496.8,Гвоздь
2018-12-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,13327.605,Гвоздь
2019-01-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4756.32,Гвоздь
2019-02-28,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,15243.345,Гвоздь
2019-03-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,11610.045,Гвоздь
2019-04-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,16812.27,Гвоздь
2019-05-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,15458.04,Гвоздь
2019-06-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,11329.29,Гвоздь
2019-07-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,16052.58,Гвоздь
2019-08-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8752.95,Гвоздь
2019-09-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,9809.91,Гвоздь
2019-10-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,10338.39,Гвоздь
2019-11-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7629.93,Гвоздь
2019-12-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7613.415,Гвоздь
2020-01-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5317.83,Гвоздь
2020-02-29,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8307.045,Гвоздь
2020-03-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7018.875,Гвоздь
2020-04-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6952.815,Гвоздь
2020-05-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6886.755,Гвоздь
2020-06-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8984.16,Гвоздь
2020-07-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,10354.905,Гвоздь
2020-08-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4805.865,Гвоздь
2020-09-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5482.98,Гвоздь
2020-10-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6572.97,Гвоздь
2020-11-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6440.85,Гвоздь
2020-12-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,11032.02,Гвоздь
2021-01-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,1453.32,Гвоздь
2021-02-28,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4211.325,Гвоздь
2021-03-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,9809.91,Гвоздь
2021-04-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4392.99,Гвоздь
2021-05-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3963.6,Гвоздь
2021-06-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6936.3,Гвоздь
2021-07-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,9545.67,Гвоздь
2021-08-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,13129.425,Гвоздь
2021-09-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,15804.855,Гвоздь
2021-10-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8026.29,Гвоздь
2021-11-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,27992.925,Гвоздь
2021-12-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,25862.49,Гвоздь
2022-01-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4260.87,Гвоздь
2022-02-28,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,12650.49,Гвоздь
2022-03-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5697.675,Гвоздь
2022-04-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,12600.945,Гвоздь
2022-05-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,1387.26,Гвоздь
2022-06-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8026.29,Гвоздь
2022-07-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2080.89,Гвоздь
2022-08-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3847.995,Гвоздь
2022-09-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,8620.83,Гвоздь
2022-10-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5152.68,Гвоздь
2022-11-30,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2213.01,Гвоздь
2022-12-31,eca7c725-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,1800.135,Гвоздь
2015-01-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3071.79,Гвоздь
2015-02-28,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,1585.44,Гвоздь
2015-03-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2642.4,Гвоздь
2015-04-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3253.455,Гвоздь
2015-05-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2493.765,Гвоздь
2015-06-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,1189.08,Гвоздь
2015-07-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,974.385,Гвоздь
2015-08-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2460.735,Гвоздь
2015-09-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,1222.11,Гвоздь
2015-10-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2411.19,Гвоздь
2015-11-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4492.08,Гвоздь
2015-12-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2576.34,Гвоздь
2016-01-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2526.795,Гвоздь
2016-02-29,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2543.31,Гвоздь
2016-03-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4343.445,Гвоздь
2016-04-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4657.23,Гвоздь
2016-05-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3236.94,Гвоздь
2016-06-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4673.745,Гвоздь
2016-07-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5301.315,Гвоздь
2016-08-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6655.545,Гвоздь
2016-09-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4178.295,Гвоздь
2016-10-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6837.21,Гвоздь
2016-11-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3947.085,Гвоздь
2016-12-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5070.105,Гвоздь
2017-01-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3286.485,Гвоздь
2017-02-28,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5862.825,Гвоздь
2017-03-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7960.23,Гвоздь
2017-04-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4343.445,Гвоздь
2017-05-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6061.005,Гвоздь
2017-06-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7497.81,Гвоздь
2017-07-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7266.6,Гвоздь
2017-08-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,13872.6,Гвоздь
2017-09-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5994.945,Гвоздь
2017-10-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7101.45,Гвоздь
2017-11-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3468.15,Гвоздь
2017-12-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,10321.875,Гвоздь
2018-01-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,1387.26,Гвоздь
2018-02-28,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,1816.65,Гвоздь
2018-03-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3600.27,Гвоздь
2018-04-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,2906.64,Гвоздь
2018-05-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,5416.92,Гвоздь
2018-06-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3831.48,Гвоздь
2018-07-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,6853.725,Гвоздь
2018-08-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7415.235,Гвоздь
2018-09-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4591.17,Гвоздь
2018-10-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3567.24,Гвоздь
2018-11-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4492.08,Гвоздь
2018-12-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7976.745,Гвоздь
2019-01-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3484.665,Гвоздь
2019-02-28,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4838.895,Гвоздь
2019-03-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,9942.03,Гвоздь
2019-04-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7051.905,Гвоздь
2019-05-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,9149.31,Гвоздь
2019-06-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,15012.135,Гвоздь
2019-07-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,4161.78,Гвоздь
2019-08-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,10602.63,Гвоздь
2019-09-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7976.745,Гвоздь
2019-10-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,3583.755,Гвоздь
2019-11-30,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,7811.595,Гвоздь
2019-12-31,eca7c728-a4ce-11dd-9fda-bbd1c3700a04,b0a5c5c0-8be4-11de-aaa5-001e0b285670,11709.135,Гвоздь
